Loss_im,psnr
252.6697,35.3278
252.6697,35.3278
223.5077,35.5452
223.5077,35.5452
223.5077,35.5452
263.188,36.2216
263.188,36.2216
263.188,36.2216
231.4195,35.8443
231.4195,35.8443
231.4195,35.8443
250.7964,35.1201
250.7964,35.1201
250.7964,35.1201
257.7713,35.7656
257.7713,35.7656
257.7713,35.7656
261.9944,35.1086
261.9944,35.1086
261.9944,35.1086
254.8507,35.7294
254.8507,35.7294
254.8507,35.7294
311.2983,35.0531
311.2983,35.0531
311.2983,35.0531
251.7959,35.9688
251.7959,35.9688
251.7959,35.9688
263.5223,35.6317
263.5223,35.6317
263.5223,35.6317
268.3154,35.511
268.3154,35.511
268.3154,35.511
265.6547,35.0495
265.6547,35.0495
265.6547,35.0495
246.6956,35.5692
246.6956,35.5692
246.6956,35.5692
248.4926,37.7238
248.4926,37.7238
248.4926,37.7238
261.3126,37.2474
261.3126,37.2474
261.3126,37.2474
276.6245,36.0008
276.6245,36.0008
276.6245,36.0008
247.1218,34.6646
247.1218,34.6646
247.1218,34.6646
233.8988,34.8556
233.8988,34.8556
233.8988,34.8556
237.6789,36.2769
237.6789,36.2769
237.6789,36.2769
250.8371,36.3289
250.8371,36.3289
250.8371,36.3289
241.9091,36.0854
241.9091,36.0854
241.9091,36.0854
268.9485,36.377
268.9485,36.377
268.9485,36.377
249.8976,35.8546
249.8976,35.8546
249.8976,35.8546
257.7412,36.0068
257.7412,36.0068
257.7412,36.0068
253.8481,34.3909
253.8481,34.3909
253.8481,34.3909
287.2668,34.7508
287.2668,34.7508
287.2668,34.7508
270.2156,35.5153
270.2156,35.5153
270.2156,35.5153
294.3497,35.8569
294.3497,35.8569
294.3497,35.8569
297.7831,35.4502
297.7831,35.4502
297.7831,35.4502
245.423,36.6438
245.423,36.6438
245.423,36.6438
251.6832,36.0379
251.6832,36.0379
251.6832,36.0379
235.0217,35.5066
235.0217,35.5066
235.0217,35.5066
262.3313,35.1561
262.3313,35.1561
262.3313,35.1561
255.8879,36.0399
255.8879,36.0399
255.8879,36.0399
257.1566,36.8992
257.1566,36.8992
257.1566,36.8992
252.3058,36.2385
252.3058,36.2385
252.3058,36.2385
301.077,35.1496
301.077,35.1496
301.077,35.1496
287.525,34.7278
287.525,34.7278
287.525,34.7278
240.8746,35.8978
240.8746,35.8978
240.8746,35.8978
262.8787,35.6064
262.8787,35.6064
262.8787,35.6064
262.5238,35.5694
262.5238,35.5694
262.5238,35.5694
238.2589,36.6057
238.2589,36.6057
238.2589,36.6057
253.4197,35.9301
253.4197,35.9301
253.4197,35.9301
256.3362,34.988
256.3362,34.988
256.3362,34.988
274.3766,36.164
274.3766,36.164
274.3766,36.164
238.3624,34.6843
238.3624,34.6843
238.3624,34.6843
277.3388,36.0728
277.3388,36.0728
277.3388,36.0728
266.5793,36.6165
266.5793,36.6165
266.5793,36.6165
286.2299,37.1602
286.2299,37.1602
286.2299,37.1602
237.8551,34.2113
237.8551,34.2113
